bid,lat,lon,btype,h3_grid_res_7,h3_grid_res_8,h3_grid_res_9,h3_grid_res_10
23525,51.303,12.321208,71,871f1a8dbffffff,881f1a8db3fffff,891f1a8db3bffff,8a1f1a8db387fff
21797,51.372867,12.328704,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc53ffff,8a1f1a8cc517fff
23545,51.372902,12.328663,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc53ffff,8a1f1a8cc517fff
21951,51.362018,12.391382,196,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c91bffff,8a1f1a8c919ffff
20224,51.386613,12.359213,196,871f1a8ebffffff,881f1a8eb7fffff,891f1a8eb6bffff,8a1f1a8eb6a7fff
39104,51.342609,12.327368,150,871f1a8ddffffff,881f1a8cadfffff,891f1a8cadbffff,8a1f1a8cad97fff
21960,51.342724,12.324564,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddacffff
21613,51.362173,12.354661,196,871f1a8c8ffffff,881f1a8c8dfffff,891f1a8c8c7ffff,8a1f1a8c8c5ffff
21823,51.35328,12.406089,196,871f1ab96ffffff,881f1ab969fffff,891f1ab969bffff,8a1f1ab96997fff
22111,51.301613,12.378733,196,871f1a160ffffff,881f1a1605fffff,891f1a1604fffff,8a1f1a1604cffff
21816,51.37184,12.311924,196,871f1a8c1ffffff,881f1a8c11fffff,891f1a8c10fffff,8a1f1a8c10dffff
23335,51.369004,12.339634,71,871f1a8ccffffff,881f1a8cc7fffff,891f1a8cc7bffff,8a1f1a8cc797fff
23136,51.359578,12.341683,71,871f1a8ceffffff,881f1a8ce3fffff,891f1a8ce37ffff,8a1f1a8ce347fff
21839,51.347102,12.313102,196,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd87ffff,8a1f1a8dd85ffff
21800,51.309276,12.369531,196,871f1a160ffffff,881f1a160dfffff,891f1a160cbffff,8a1f1a160caffff
23245,51.34436,12.324571,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddaeffff
300107,51.361898,12.355973,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c81a7fff
21731,51.36196,12.355849,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c81a7fff
21673,51.352453,12.306089,196,871f1a8c3ffffff,881f1a8c33fffff,891f1a8c32fffff,8a1f1a8c32f7fff
21858,51.383796,12.316754,196,871f1a8c1ffffff,881f1a8c1bfffff,891f1a8c1b3ffff,8a1f1a8c1b2ffff
23207,51.307796,12.372341,71,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a16052ffff
23267,51.343191,12.317609,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddabffff,8a1f1a8dda87fff
300161,51.321849,12.340306,150,871f1a8d9ffffff,881f1a8d93fffff,891f1a8d923ffff,8a1f1a8d938ffff
39067,51.34556,12.318843,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda37fff
20203,51.366707,12.346499,71,871f1a8c8ffffff,881f1a8cc7fffff,891f1a8cc6fffff,8a1f1a8cc6d7fff
23260,51.36224,12.437126,71,871f1ab94ffffff,881f1ab947fffff,891f1ab9477ffff,8a1f1ab9476ffff
23528,51.34292,12.373679,71,871f1a8cbffffff,881f1a8cb5fffff,891f1a8cb57ffff,8a1f1a8cb56ffff
20030,51.359782,12.410038,71,871f1a8c9ffffff,881f1a8c93fffff,891f1a8c92fffff,8a1f1a8c92f7fff
300208,51.362173,12.35481,150,871f1a8c8ffffff,881f1a8c8dfffff,891f1a8c8c7ffff,8a1f1a8c8c5ffff
300287,51.304876,12.323077,150,871f1a8dbffffff,881f1a8db3fffff,891f1a8db33ffff,8a1f1a8db317fff
20495,51.319142,12.322422,71,871f1a8d9ffffff,881f1a8d95fffff,891f1a8d943ffff,8a1f1a8d942ffff
300098,51.347231,12.381464,150,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb17ffff,8a1f1a8cb157fff
20386,51.352107,12.461137,71,871f1ab90ffffff,881f1ab90bfffff,891f1ab90afffff,8a1f1ab90ad7fff
21593,51.309276,12.392359,196,871f1a160ffffff,881f1a1603fffff,891f1a1603bffff,8a1f1a1603affff
21953,51.353387,12.322102,196,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce447fff
20374,51.353369,12.322119,71,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce447fff
20435,51.368769,12.340837,71,871f1a8ccffffff,881f1a8cc7fffff,891f1a8cc7bffff,8a1f1a8cc79ffff
23081,51.308107,12.371719,71,871f1a160ffffff,881f1a160dfffff,891f1a16053ffff,8a1f1a160cd7fff
21685,51.303516,12.327512,196,871f1a8dbffffff,881f1a8db3fffff,891f1a8db23ffff,8a1f1a8db207fff
21850,51.305298,12.382629,196,871f1a160ffffff,881f1a1607fffff,891f1a16073ffff,8a1f1a160737fff
23519,51.304516,12.327526,71,871f1a8dbffffff,881f1a8db3fffff,891f1a8db23ffff,8a1f1a8db22ffff
21930,51.345329,12.320933,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda07fff
23412,51.309187,12.369174,71,871f1a160ffffff,881f1a160dfffff,891f1a160cbffff,8a1f1a160c87fff
21645,51.307142,12.371516,196,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a160507fff
23400,51.300333,12.384278,196,871f1a160ffffff,881f1a1607fffff,891f1a1606bffff,8a1f1a160687fff
23187,51.352987,12.307499,71,871f1a8c3ffffff,881f1a8c33fffff,891f1a8c32fffff,8a1f1a8c32e7fff
21973,51.371209,12.363786,196,871f1a8c8ffffff,881f1a8cd5fffff,891f1a8cd4bffff,8a1f1a8cd4b7fff
23076,51.294898,12.390218,71,871f1a163ffffff,881f1a163dfffff,891f1a163c3ffff,8a1f1a163c1ffff
20368,51.303564,12.32772,71,871f1a8dbffffff,881f1a8db3fffff,891f1a8db23ffff,8a1f1a8db207fff
21641,51.308333,12.379716,196,871f1a160ffffff,881f1a1601fffff,891f1a1600bffff,8a1f1a16019ffff
39160,51.309311,12.39245,71,871f1a160ffffff,881f1a1603fffff,891f1a1603bffff,8a1f1a1603affff
23228,51.378271,12.314412,71,871f1a8c1ffffff,881f1a8c1bfffff,891f1a8c1abffff,8a1f1a8c1ab7fff
21737,51.302298,12.383868,196,871f1a160ffffff,881f1a1607fffff,891f1a1607bffff,8a1f1a16078ffff
300162,51.304889,12.380692,150,871f1a160ffffff,881f1a1605fffff,891f1a16047ffff,8a1f1a16044ffff
22036,51.375058,12.372466,196,871f1a8cdffffff,881f1a8cd5fffff,891f1a8cd47ffff,8a1f1a8cd467fff
39189,51.319662,12.395236,71,871f1a165ffffff,881f1a160bfffff,891f1a160b7ffff,8a1f1a160b67fff
21932,51.300236,12.384597,196,871f1a160ffffff,881f1a1607fffff,891f1a1606bffff,8a1f1a160687fff
20227,51.36608,12.386548,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c7ffff,8a1f1a8c9c77fff
21536,51.300333,12.328159,196,871f1a8dbffffff,881f1a8db3fffff,891f1a8db2fffff,8a1f1a8db2d7fff
39177,51.312844,12.313547,71,871f1a8dbffffff,881f1a8db9fffff,891f1a8db83ffff,8a1f1a8db877fff
23099,51.313133,12.308412,71,871f1a8dbffffff,881f1a8db9fffff,891f1a8db9bffff,8a1f1a8db9affff
20149,51.3454,12.318508,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda37fff
23332,51.345982,12.318077,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddbbffff,8a1f1a8dda37fff
20193,51.342996,12.315013,196,871f1a8ddffffff,881f1a8dd1fffff,891f1a8dd17ffff,8a1f1a8dd14ffff
22105,51.36764,12.318903,196,871f1a8c1ffffff,881f1a8ce9fffff,891f1a8ce93ffff,8a1f1a8ce917fff
300159,51.345262,12.320986,150,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda07fff
20256,51.350138,12.314946,71,871f1a8ddffffff,881f1a8ce5fffff,891f1a8ce4bffff,8a1f1a8ce487fff
23392,51.355707,12.324954,196,871f1a8ceffffff,881f1a8ce1fffff,891f1a8ce0bffff,8a1f1a8ce087fff
20249,51.305849,12.369886,196,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a160517fff
39110,51.328684,12.3308,71,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d98fffff,8a1f1a8d98cffff
23090,51.314129,12.323649,196,871f1a8d9ffffff,881f1a8dbbfffff,891f1a8dbb7ffff,8a1f1a8dbb77fff
300023,51.34212,12.326596,150,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd37ffff,8a1f1a8dd36ffff
300371,51.330022,12.410476,150,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a16532ffff
300055,51.360831,12.360362,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8017fff
300163,51.301253,12.328062,150,871f1a8dbffffff,881f1a8db3fffff,891f1a8db2fffff,8a1f1a8db2f7fff
21868,51.344289,12.320373,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda1ffff
21724,51.344929,12.320197,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda17fff
23357,51.352582,12.322488,71,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce45ffff
300294,51.300609,12.320356,150,871f1a8dbffffff,881f1a8db7fffff,891f1a8db77ffff,8a1f1a8db747fff
39049,51.342782,12.325336,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddacffff
23194,51.352667,12.322478,71,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce45ffff
39102,51.301284,12.328133,71,871f1a8dbffffff,881f1a8db3fffff,891f1a8db2fffff,8a1f1a8db2f7fff
21802,51.369409,12.337943,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
21515,51.347716,12.313584,71,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd87ffff,8a1f1a8dd847fff
20391,51.362036,12.35586,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c81a7fff
20026,51.378489,12.304936,150,871f1a8c1ffffff,881f1a8c19fffff,891f1a8c113ffff,8a1f1a8c1127fff
22071,51.302369,12.383872,196,871f1a160ffffff,881f1a1607fffff,891f1a1607bffff,8a1f1a16078ffff
20320,51.321302,12.428689,196,871f1ab92ffffff,881f1a161bfffff,891f1a161b7ffff,8a1f1a161b77fff
23611,51.370404,12.335588,150,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4e7fff
20130,51.308204,12.370309,196,871f1a160ffffff,881f1a160dfffff,891f1a160cbffff,8a1f1a160c8ffff
23241,51.3006,12.384312,71,871f1a160ffffff,881f1a1607fffff,891f1a1606bffff,8a1f1a160687fff
20497,51.308373,12.326388,71,871f1a8dbffffff,881f1a8dbbfffff,891f1a8dbafffff,8a1f1a8dbac7fff
20349,51.366556,12.347552,71,871f1a8c8ffffff,881f1a8cc7fffff,891f1a8cc6fffff,8a1f1a8cc6d7fff
23042,51.354307,12.410164,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab96817fff
23384,51.362169,12.391527,71,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c91bffff,8a1f1a8c919ffff
21762,51.302889,12.386614,196,871f1a160ffffff,881f1a1607fffff,891f1a16063ffff,8a1f1a160607fff
21575,51.346524,12.351991,196,871f1a8caffffff,881f1a8cabfffff,891f1a8caabffff,8a1f1a8caaa7fff
300028,51.327738,12.408586,150,871f1a165ffffff,881f1a1653fffff,891f1a1653bffff,8a1f1a1653affff
39156,51.373551,12.385693,71,871f1a8cdffffff,881f1a8cd7fffff,891f1a8cd67ffff,8a1f1a8cd667fff
21669,51.336076,12.417548,196,871f1ab92ffffff,881f1ab967fffff,891f1ab92d3ffff,8a1f1ab92d27fff
21844,51.30348,12.38266,196,871f1a160ffffff,881f1a1607fffff,891f1a1607bffff,8a1f1a1607affff
20147,51.303476,12.382717,196,871f1a160ffffff,881f1a1607fffff,891f1a1607bffff,8a1f1a1607affff
21740,51.344938,12.319318,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda17fff
23156,51.360711,12.384256,196,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c953ffff,8a1f1a8c9507fff
22033,51.315569,12.343948,196,871f1a166ffffff,881f1a1669fffff,891f1a16683ffff,8a1f1a166837fff
20457,51.359262,12.417264,71,871f1ab94ffffff,881f1ab945fffff,891f1ab945bffff,8a1f1ab9459ffff
20212,51.328978,12.367687,71,871f1a164ffffff,881f1a1641fffff,891f1a16417ffff,8a1f1a164147fff
21695,51.323431,12.413827,196,871f1a165ffffff,881f1a1619fffff,891f1a1652fffff,8a1f1a16192ffff
21585,51.359311,12.407856,196,871f1a8c9ffffff,881f1a8c93fffff,891f1a8c92bffff,8a1f1a8c928ffff
20259,51.357267,12.418424,71,871f1ab96ffffff,881f1ab945fffff,891f1ab944bffff,8a1f1ab94487fff
23602,51.348467,12.350873,71,871f1a8caffffff,881f1a8cabfffff,891f1a8cabbffff,8a1f1a8cabaffff
22061,51.362173,12.391513,196,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c91bffff,8a1f1a8c919ffff
21512,51.33996,12.412108,71,871f1ab96ffffff,881f1ab967fffff,891f1ab967bffff,8a1f1ab967b7fff
20328,51.357649,12.385089,196,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c943ffff,8a1f1a8c9437fff
300034,51.35712,12.413522,150,871f1ab96ffffff,881f1ab969fffff,891f1ab9697ffff,8a1f1ab96947fff
21911,51.38492,12.390971,196,871f1a8cdffffff,881f1a8cdbfffff,891f1a8cda7ffff,8a1f1a8cda57fff
21666,51.300164,12.321441,196,871f1a8dbffffff,881f1a8db7fffff,891f1a8db77ffff,8a1f1a8db74ffff
300432,51.358484,12.40823,150,871f1a8c9ffffff,881f1a8c93fffff,891f1a8c92bffff,8a1f1a8c928ffff
21692,51.369427,12.33807,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
21667,51.362067,12.391508,196,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c91bffff,8a1f1a8c919ffff
21606,51.369369,12.338031,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
21775,51.30768,12.373722,196,871f1a160ffffff,881f1a1605fffff,891f1a160cfffff,8a1f1a160cdffff
39172,51.301182,12.328249,71,871f1a8dbffffff,881f1a8db3fffff,891f1a8db2fffff,8a1f1a8db2f7fff
300066,51.314476,12.381328,150,871f1a160ffffff,881f1a1609fffff,891f1a1608fffff,8a1f1a1608d7fff
300175,51.325502,12.408822,150,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652a7fff
300153,51.318058,12.345302,150,871f1a166ffffff,881f1a1669fffff,891f1a16693ffff,8a1f1a16692ffff
300057,51.311516,12.376601,150,871f1a160ffffff,881f1a160dfffff,891f1a160c7ffff,8a1f1a160c5ffff
21788,51.325391,12.409582,196,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652a7fff
300681,51.346236,12.319806,150,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda27fff
20448,51.359382,12.364529,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80c7fff
23256,51.353613,12.419004,71,871f1ab96ffffff,881f1ab96bfffff,891f1ab96bbffff,8a1f1ab96ba7fff
21968,51.368956,12.337274,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
20417,51.30924,12.369273,71,871f1a160ffffff,881f1a160dfffff,891f1a160cbffff,8a1f1a160c87fff
21544,51.352747,12.322408,196,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce45ffff
20233,51.343507,12.326227,71,871f1a8ddffffff,881f1a8cadfffff,891f1a8cadbffff,8a1f1a8cadb7fff
23048,51.3546,12.412843,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab9680ffff
20129,51.328964,12.409837,196,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a165307fff
23186,51.307422,12.373309,196,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a16052ffff
23548,51.359022,12.362588,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80f7fff
22042,51.362036,12.355932,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c81a7fff
39103,51.368751,12.430422,71,871f1ab94ffffff,881f1ab941fffff,891f1ab9413ffff,8a1f1ab94177fff
300270,51.342547,12.325653,150,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd37ffff,8a1f1a8dd367fff
20299,51.370996,12.377076,196,871f1a8cdffffff,881f1a8cd7fffff,891f1a8cd6bffff,8a1f1a8cd6a7fff
20405,51.371031,12.377128,71,871f1a8cdffffff,881f1a8cd7fffff,891f1a8cd6bffff,8a1f1a8cd6a7fff
20273,51.345351,12.3736,71,871f1a8cbffffff,881f1a8cbdfffff,891f1a8cb1bffff,8a1f1a8cbc5ffff
39092,51.355533,12.356063,71,871f1a8c8ffffff,881f1a8c85fffff,891f1a8c847ffff,8a1f1a8c8457fff
21752,51.349382,12.31017,196,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd97ffff,8a1f1a8dd95ffff
21663,51.347956,12.311607,196,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd87ffff,8a1f1a8dd877fff
21852,51.30572,12.373629,196,871f1a160ffffff,881f1a1605fffff,891f1a16043ffff,8a1f1a160427fff
21559,51.349911,12.308073,196,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd97ffff,8a1f1a8dd977fff
21805,51.347622,12.317107,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddb3ffff,8a1f1a8ddb17fff
20141,51.368956,12.340232,196,871f1a8ccffffff,881f1a8cc7fffff,891f1a8cc7bffff,8a1f1a8cc797fff
39191,51.325049,12.385468,71,871f1a165ffffff,881f1a1655fffff,891f1a16553ffff,8a1f1a165537fff
39041,51.314467,12.323159,71,871f1a8d9ffffff,881f1a8dbbfffff,891f1a8d94fffff,8a1f1a8d94dffff
39043,51.361662,12.361269,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8027fff
300274,51.336671,12.408187,150,871f1a165ffffff,881f1a165bfffff,891f1a165b3ffff,8a1f1a165b0ffff
39091,51.362093,12.391473,71,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c91bffff,8a1f1a8c919ffff
23033,51.356756,12.387691,71,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c943ffff,8a1f1a8c941ffff
20301,51.377369,12.35951,71,871f1a8ccffffff,881f1a8cc3fffff,891f1a8cc27ffff,8a1f1a8cc267fff
39073,51.318747,12.338601,71,871f1a8d9ffffff,881f1a8d97fffff,891f1a8d92bffff,8a1f1a8d9297fff
20294,51.306689,12.373358,71,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a16050ffff
23212,51.350031,12.306808,196,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd93ffff,8a1f1a8dd92ffff
21952,51.307218,12.373287,196,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a16052ffff
22090,51.354751,12.310319,196,871f1a8ceffffff,881f1a8c33fffff,891f1a8c327ffff,8a1f1a8c3247fff
20264,51.35468,12.367576,71,871f1a8c8ffffff,881f1a8c87fffff,891f1a8c867ffff,8a1f1a8c8677fff
23311,51.354182,12.40628,71,871f1ab96ffffff,881f1ab969fffff,891f1ab969bffff,8a1f1ab96987fff
21614,51.350951,12.307094,196,871f1a8c3ffffff,881f1a8dd9fffff,891f1a8c32fffff,8a1f1a8dd92ffff
20487,51.342551,12.327724,71,871f1a8ddffffff,881f1a8cadfffff,891f1a8cadbffff,8a1f1a8cad9ffff
300211,51.34392,12.323277,150,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddac7fff
22081,51.352684,12.408769,196,871f1ab96ffffff,881f1ab969fffff,891f1ab968bffff,8a1f1ab968a7fff
39075,51.348387,12.355662,71,871f1a8caffffff,881f1a8cabfffff,891f1a8caa3ffff,8a1f1a8caa07fff
21981,51.36944,12.337948,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
20289,51.346716,12.316174,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddbbffff,8a1f1a8ddb17fff
21605,51.369213,12.371428,196,871f1a8c8ffffff,881f1a8c8bfffff,891f1a8c8b7ffff,8a1f1a8c8b77fff
20466,51.342782,12.325387,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddacffff
21864,51.369436,12.338122,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
23082,51.332884,12.330802,71,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d997ffff,8a1f1a8d9867fff
23513,51.360489,12.356301,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c8187fff
23142,51.334676,12.412736,71,871f1a165ffffff,881f1a165bfffff,891f1a165a7ffff,8a1f1a165a47fff
20182,51.331404,12.408291,196,871f1a165ffffff,881f1a165bfffff,891f1a165abffff,8a1f1a165a8ffff
21931,51.354298,12.410239,196,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab96817fff
23312,51.352524,12.322542,196,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce45ffff
20145,51.329898,12.410306,196,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a16532ffff
22087,51.325613,12.408799,196,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652a7fff
23263,51.321604,12.381539,196,871f1a164ffffff,881f1a1643fffff,891f1a1642fffff,8a1f1a1642cffff
39129,51.346631,12.319289,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda27fff
21872,51.324413,12.413934,196,871f1a165ffffff,881f1a1653fffff,891f1a1652fffff,8a1f1a1652c7fff
23039,51.338387,12.417649,71,871f1ab96ffffff,881f1ab967fffff,891f1ab966bffff,8a1f1ab966affff
23567,51.343089,12.325073,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddacffff
21557,51.359333,12.364624,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80c7fff
300363,51.343938,12.323254,150,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddac7fff
21907,51.311262,12.416881,196,871f1a161ffffff,881f1a1611fffff,891f1a16103ffff,8a1f1a161017fff
20171,51.376516,12.313649,196,871f1a8c1ffffff,881f1a8c11fffff,891f1a8c107ffff,8a1f1a8c1a97fff
20488,51.344742,12.374874,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb1bffff,8a1f1a8cb187fff
23154,51.344556,12.393246,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb23ffff,8a1f1a8cb227fff
300345,51.309311,12.392373,150,871f1a160ffffff,881f1a1603fffff,891f1a1603bffff,8a1f1a1603affff
20188,51.32284,12.265708,196,871f1a8deffffff,881f1a8debfffff,891f1a8debbffff,8a1f1a8deb9ffff
300168,51.367698,12.385967,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9d7ffff,8a1f1a8c9d47fff
39118,51.339893,12.412069,71,871f1ab96ffffff,881f1ab967fffff,891f1ab967bffff,8a1f1ab967b7fff
21652,51.348609,12.355399,196,871f1a8caffffff,881f1a8cabfffff,891f1a8caa3ffff,8a1f1a8caa07fff
39108,51.370649,12.335052,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4e7fff
21879,51.366076,12.345814,196,871f1a8c8ffffff,881f1a8c8dfffff,891f1a8c8d3ffff,8a1f1a8c8d27fff
300827,51.360969,12.361132,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8007fff
22091,51.323249,12.399312,196,871f1a165ffffff,881f1a1657fffff,891f1a16573ffff,8a1f1a165707fff
23390,51.31968,12.394983,71,871f1a165ffffff,881f1a160bfffff,891f1a160b7ffff,8a1f1a160b67fff
23544,51.309058,12.369242,71,871f1a160ffffff,881f1a160dfffff,891f1a160cbffff,8a1f1a160c87fff
21679,51.351458,12.405886,196,871f1ab96ffffff,881f1ab96dfffff,891f1ab96d7ffff,8a1f1ab96d4ffff
21709,51.369542,12.338362,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc7b7fff
23012,51.344244,12.324894,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddaeffff
20319,51.369871,12.373233,196,871f1a8cdffffff,881f1a8c8bfffff,891f1a8c8b7ffff,8a1f1a8c8b47fff
23024,51.339436,12.377903,71,871f1a8cbffffff,881f1a8cb7fffff,891f1a8cb47ffff,8a1f1a8cb44ffff
21573,51.335253,12.386594,196,871f1a165ffffff,881f1a8cb7fffff,891f1a8cb6fffff,8a1f1a8cb6c7fff
300271,51.318418,12.378534,150,871f1a160ffffff,881f1a1609fffff,891f1a16093ffff,8a1f1a16091ffff
300053,51.367,12.385809,150,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9d7ffff,8a1f1a8c9d5ffff
23598,51.349089,12.355122,71,871f1a8caffffff,881f1a8cabfffff,891f1a8caa3ffff,8a1f1a8caa27fff
23489,51.335556,12.334357,71,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca4bffff,8a1f1a8ca417fff
39133,51.335707,12.35485,71,871f1a8caffffff,881f1a8ca7fffff,891f1a8ca67ffff,8a1f1a8ca647fff
39111,51.355209,12.407577,71,871f1ab96ffffff,881f1ab969fffff,891f1ab969bffff,8a1f1ab969affff
23073,51.358484,12.418048,71,871f1ab94ffffff,881f1ab945fffff,891f1ab944bffff,8a1f1ab944a7fff
23118,51.337427,12.407286,71,871f1a165ffffff,881f1a165bfffff,891f1a165b3ffff,8a1f1a165b2ffff
21612,51.353018,12.322376,196,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce447fff
22079,51.32304,12.288749,196,871f1a8d8ffffff,881f1a8d8dfffff,891f1a8d8c7ffff,8a1f1a8d8c4ffff
23110,51.344498,12.393216,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb23ffff,8a1f1a8cb227fff
39106,51.365982,12.375686,71,871f1a8c8ffffff,881f1a8c8bfffff,891f1a8c8a7ffff,8a1f1a8c8a5ffff
23028,51.346151,12.316994,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddbbffff,8a1f1a8ddbaffff
23218,51.304973,12.327188,196,871f1a8dbffffff,881f1a8db3fffff,891f1a8db23ffff,8a1f1a8db357fff
300264,51.346996,12.35169,150,871f1a8caffffff,881f1a8cabfffff,891f1a8cabbffff,8a1f1a8cab8ffff
